,time,toar,cams,sid,numid,lat,lon,path
63,2015-04-01 00:00:00,39.39090000000287,54.75483703613281,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
64,2015-05-01 00:00:00,44.383225000002895,57.053401947021484,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
65,2015-06-01 00:00:00,35.36466250000285,56.46464157104492,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
66,2015-07-01 00:00:00,40.895162500002925,36.8861083984375,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
67,2015-08-01 00:00:00,42.60416250000293,37.42662811279297,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
68,2015-09-01 00:00:00,33.24086250000297,51.90450668334961,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
69,2015-10-01 00:00:00,13.852675000003034,14.077564239501953,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
70,2015-11-01 00:00:00,21.52278750000293,17.902454376220703,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
71,2015-12-01 00:00:00,23.25470000000292,41.41571807861328,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
72,2016-01-01 00:00:00,24.783437500002858,41.28651428222656,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
73,2016-02-01 00:00:00,27.47505000000288,44.42676544189453,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
74,2016-03-01 00:00:00,32.73396250000278,48.5238151550293,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
75,2016-04-01 00:00:00,41.00472500000273,53.358890533447266,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
76,2016-05-01 00:00:00,42.617037500002674,33.934669494628906,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
77,2016-06-01 00:00:00,33.6799750000027,28.83226203918457,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
78,2016-07-01 00:00:00,36.022875000002735,54.0133056640625,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
79,2016-08-01 00:00:00,34.902612500002775,31.30222511291504,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
80,2016-09-01 00:00:00,27.219700000002707,26.255321502685547,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
81,2016-10-01 00:00:00,15.323187500002737,46.788421630859375,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
82,2016-11-01 00:00:00,16.959012500002704,39.32957077026367,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
83,2016-12-01 00:00:00,9.406562500002696,8.69826889038086,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
84,2017-01-01 00:00:00,22.302937500002667,42.831722259521484,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
85,2017-02-01 00:00:00,20.159750000002678,44.2410774230957,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
86,2017-03-01 00:00:00,31.4287375000027,26.742183685302734,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
87,2017-04-01 00:00:00,38.11660000000262,31.06283187866211,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
88,2017-05-01 00:00:00,36.45562500000264,56.575374603271484,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
89,2017-06-01 00:00:00,39.660837500002444,53.81024932861328,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
90,2017-07-01 00:00:00,34.312200000002456,50.032501220703125,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
91,2017-08-01 00:00:00,32.95298750000244,55.88987350463867,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
92,2017-09-01 00:00:00,30.21685000000246,24.339174270629883,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
93,2017-10-01 00:00:00,22.173212500002492,23.002992630004883,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
94,2017-11-01 00:00:00,17.066150000002523,45.17330551147461,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
95,2017-12-01 00:00:00,14.178625000002462,40.471988677978516,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
96,2018-01-01 00:00:00,22.1227625000025,43.542076110839844,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
97,2018-02-01 00:00:00,17.825600000002538,45.1387939453125,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
98,2018-03-01 00:00:00,35.10398750000267,54.88373565673828,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
99,2018-04-01 00:00:00,45.138837500002545,55.916778564453125,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
100,2018-05-01 00:00:00,46.77252500000259,34.77299880981445,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
101,2018-06-01 00:00:00,37.298162500002505,53.579986572265625,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
102,2018-07-01 00:00:00,55.98411250000249,56.494354248046875,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
103,2018-08-01 00:00:00,42.196262500002646,33.99249267578125,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
104,2018-09-01 00:00:00,34.72100000000274,26.39500617980957,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
105,2018-10-01 00:00:00,25.351625000002674,48.04977035522461,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
106,2018-11-01 00:00:00,14.526175000002677,48.84372329711914,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
107,2018-12-01 00:00:00,19.223512500002617,45.55812454223633,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
108,2019-01-01 00:00:00,11.63191250000257,45.01252365112305,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
109,2019-02-01 00:00:00,25.235537500002547,47.701271057128906,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
110,2019-03-01 00:00:00,37.73333750000246,49.58403015136719,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
111,2019-04-01 00:00:00,39.91497500000247,32.91946792602539,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
112,2019-05-01 00:00:00,42.09336250000253,63.77291488647461,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
113,2019-06-01 00:00:00,45.85227500000251,58.57503890991211,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
114,2019-07-01 00:00:00,43.57090000000241,56.3267707824707,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
115,2019-08-01 00:00:00,40.16373750000233,54.73295593261719,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
116,2019-09-01 00:00:00,26.925975000002396,47.25361251831055,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
117,2019-10-01 00:00:00,20.637925000002383,26.556133270263672,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
118,2019-11-01 00:00:00,16.232650000002355,50.86589431762695,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
119,2019-12-01 00:00:00,22.915437500002376,48.52116394042969,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
0,2010-01-01 00:00:00,13.578928571429174,46.503971099853516,17504,3455,52.608609,12.885194,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17504.json
1,2010-02-01 00:00:00,26.427875000000494,49.6069221496582,17504,3455,52.608609,12.885194,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17504.json
2,2010-03-01 00:00:00,34.220371428572,25.604141235351562,17504,3455,52.608609,12.885194,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17504.json
3,2010-04-01 00:00:00,40.62365000000059,58.49539566040039,17504,3455,52.608609,12.885194,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17504.json
4,2010-05-01 00:00:00,32.58841250000064,56.51823043823242,17504,3455,52.608609,12.885194,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17504.json
5,2010-06-01 00:00:00,39.14558750000064,57.32018280029297,17504,3455,52.608609,12.885194,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17504.json
6,2010-07-01 00:00:00,42.567187500000784,38.80537796020508,17504,3455,52.608609,12.885194,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17504.json
7,2010-08-01 00:00:00,31.841587500000664,29.525861740112305,17504,3455,52.608609,12.885194,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17504.json
8,2010-09-01 00:00:00,25.94041250000064,45.59486770629883,17504,3455,52.608609,12.885194,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17504.json
9,2010-10-01 00:00:00,19.11855000000062,48.550724029541016,17504,3455,52.608609,12.885194,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17504.json
10,2010-11-01 00:00:00,12.081138750000624,16.248851776123047,17504,3455,52.608609,12.885194,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17504.json
11,2010-12-01 00:00:00,12.668521250000692,41.93259811401367,17504,3455,52.608609,12.885194,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17504.json
12,2011-01-01 00:00:00,18.295266666667615,15.618365287780762,17504,3455,52.608609,12.885194,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17504.json
13,2011-02-01 00:00:00,13.90938750000072,49.66278076171875,17504,3455,52.608609,12.885194,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17504.json
14,2011-03-01 00:00:00,32.0166875000007,21.713376998901367,17504,3455,52.608609,12.885194,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17504.json
15,2011-04-01 00:00:00,39.11551250000066,59.11896514892578,17504,3455,52.608609,12.885194,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17504.json
16,2011-05-01 00:00:00,44.7513375000006,36.98027038574219,17504,3455,52.608609,12.885194,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17504.json
17,2011-06-01 00:00:00,37.40503750000044,59.670448303222656,17504,3455,52.608609,12.885194,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17504.json
18,2011-07-01 00:00:00,31.465337500000437,51.484859466552734,17504,3455,52.608609,12.885194,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17504.json
19,2011-08-01 00:00:00,32.48976250000036,30.96609115600586,17504,3455,52.608609,12.885194,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17504.json
20,2011-09-01 00:00:00,23.000637500000433,46.33538055419922,17504,3455,52.608609,12.885194,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17504.json
21,2011-10-01 00:00:00,16.061615000000412,47.30056381225586,17504,3455,52.608609,12.885194,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17504.json
22,2011-11-01 00:00:00,4.492363750000401,45.92601013183594,17504,3455,52.608609,12.885194,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17504.json
23,2011-12-01 00:00:00,22.24877500000042,22.475906372070312,17504,3455,52.608609,12.885194,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17504.json
24,2012-01-01 00:00:00,20.209375000000453,39.97611618041992,17504,3455,52.608609,12.885194,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17504.json
25,2012-02-01 00:00:00,20.839662500000458,45.09841537475586,17504,3455,52.608609,12.885194,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17504.json
